"pccode","casnum","pcname"
103702,8071407,"Carbamothioic acid, diethyl-, S-ethyl ester, mixt. with 6-chloro-N-cyclopropyl-N'-(1-methylethyl)-1,3,5-triazine-2,4-diamine                                                                                                                                 "
103801,23135220,"Oxamyl                                                                                                                                                                                                                                                       "
103801,23135220,"Carbamic acid, methyl-, O-((((dimethylcarbamoyl)methylthio)methylene)amino) deriv.                                                                                                                                                                           "
103801,23135220,"Oxamimidic acid, N',N'-dimethyl-N-((methylcarbamoyl)oxy)-1-thio-, methyl ester                                                                                                                                                                               "
103801,23135220,"Thioxamyl                                                                                                                                                                                                                                                    "
103801,23135220,"Ethanimidothioic acid, 2-(dimethylamino)-N-(((methylamino)carbonyl)oxy)-2-oxo-, methyl ester                                                                                                                                                                 "
103801,23135220,"DPX 1410                                                                                                                                                                                                                                                     "
103801,23135220,"DuPont 1410                                                                                                                                                                                                                                                  "
103801,23135220,"D-1410                                                                                                                                                                                                                                                       "
103801,23135220,"Ethanimidothioic acid, 2-(dimethylamino)-N-(((methylamino)carbonyl)oxy)-2-oxo-, methyl ester                                                                                                                                                                 "
103801,23135220,"Dioxamyl                                                                                                                                                                                                                                                     "
103801,23135220,"2-Dimethylamino-1-(methylthio)glyoxal O-methylcarbamoylmonoxime                                                                                                                                                                                              "
103801,23135220,"Vydate                                                                                                                                                                                                                                                       "
103801,23135220,"Methyl N',N'-dimethyl-N-((methylcarbamoyl)oxy)-1-thiooxamimidate                                                                                                                                                                                             "
103801,23135220,"Oxamimidic acid, N',N'-dimethyl-N-((methylcarbamoyl)oxy)-1-thio-, methyl ester                                                                                                                                                                               "
103901,50723803,"Twister 3.75LC (Use 3 code nos. 103901, 123802 and 075603)                                                                                                                                                                                                   "
103901,50723803,"Basagran  ( as the sodium salt )                                                                                                                                                                                                                             "
103901,50723803,"Sodium bentazon                                                                                                                                                                                                                                              "
103901,50723803,"3-Isopropyl-1H-2,1,3-benzothiadiazin-4(3H)-one-2,2-dioxide, sodium salt                                                                                                                                                                                      "
103901,50723803,"Bentazon, sodium salt                                                                                                                                                                                                                                        "
103901,50723803,"1H-2,1,3-Benzothiadiazin-4(3H)-one-2,2-dioxide, 3-isopropyl-, sodium salt                                                                                                                                                                                    "
103901,50723803,"BAS 35107-H                                                                                                                                                                                                                                                  "
103901,72178020,"Twister 3.75LC (Use 3 code nos. 103901, 123802 and 075603)                                                                                                                                                                                                   "
103901,72178020,"Basagran  ( as the sodium salt )                                                                                                                                                                                                                             "
103901,72178020,"Sodium bentazon                                                                                                                                                                                                                                              "
103901,72178020,"3-Isopropyl-1H-2,1,3-benzothiadiazin-4(3H)-one-2,2-dioxide, sodium salt                                                                                                                                                                                      "
103901,72178020,"Bentazon, sodium salt                                                                                                                                                                                                                                        "
103901,72178020,"1H-2,1,3-Benzothiadiazin-4(3H)-one-2,2-dioxide, 3-isopropyl-, sodium salt                                                                                                                                                                                    "
103901,72178020,"BAS 35107-H                                                                                                                                                                                                                                                  "
103901,1310732,"Twister 3.75LC (Use 3 code nos. 103901, 123802 and 075603)                                                                                                                                                                                                   "
103901,1310732,"Basagran  ( as the sodium salt )                                                                                                                                                                                                                             "
103901,1310732,"Sodium bentazon                                                                                                                                                                                                                                              "
103901,1310732,"3-Isopropyl-1H-2,1,3-benzothiadiazin-4(3H)-one-2,2-dioxide, sodium salt                                                                                                                                                                                      "
103901,1310732,"Bentazon, sodium salt                                                                                                                                                                                                                                        "
103901,1310732,"1H-2,1,3-Benzothiadiazin-4(3H)-one-2,2-dioxide, 3-isopropyl-, sodium salt                                                                                                                                                                                    "
103901,1310732,"BAS 35107-H                                                                                                                                                                                                                                                  "
104001,52299204,"1-Propanol, 2-((hydroxymethyl)amino)-2-methyl-                                                                                                                                                                                                               "
104001,52299204,"Troysan 192  (name no longer used for this chemical)                                                                                                                                                                                                         "
104001,52299204,"2-((Hydroxymethyl)amino)-2-methyl-1-propanol                                                                                                                                                                                                                 "
104001,52299204,"2-((Hydroxymethyl)amino)-iso-butanol                                                                                                                                                                                                                         "
104101,69462142,"Sodium 1,4',5'-trichloro-2'-(2,4,5-trichlorophenoxy)methanesulfonanilide                                                                                                                                                                                     "
104101,69462142,"Methanesulfonamide, 1-chloro-N-(4,5-dichloro-2-(2,4,5-trichlorophenoxy)phenyl)-, sodium salt                                                                                                                                                                 "
104101,69462142,"Eulan-U-33                                                                                                                                                                                                                                                   "
104101,69462142,"Methanesulfonamide, 1-chloro-N-(4,5-dichloro-2-(2,4,5-trichlorophenoxy)phenyl)-, sodium salt                                                                                                                                                                 "
104101,69462142,"Edolan-U                                                                                                                                                                                                                                                     "
104201,19044883,"Sulfanilamide, 3,5-dinitro-N4,N4-dipropyl-                                                                                                                                                                                                                   "
104201,19044883,"N(sup4),N(sup4)-Dipropyl-3,5-dinitrosulfanilamide                                                                                                                                                                                                            "
104201,19044883,"Surflan                                                                                                                                                                                                                                                      "
104201,19044883,"3,5-Dinitro-N4,N4-dipropylsulfanilamide                                                                                                                                                                                                                      "
104201,19044883,"Rout, component of    (with 111601)                                                                                                                                                                                                                          "
104201,19044883,"3,5-Dinitro-N(sup4),N(sup4)-dipropylsulfanilamide (ACN)                                                                                                                                                                                                      "
104201,19044883,"3,5-Dinitro-N',N'-dipropylsulfanilamide                                                                                                                                                                                                                      "
104201,19044883,"Benzenesulfonamide, 4-(dipropylamino)-3,5-dinitro-                                                                                                                                                                                                           "
104201,19044883,"Rout, component of    (with 111601)                                                                                                                                                                                                                          "
104201,19044883,"Dirimal                                                                                                                                                                                                                                                      "
104201,19044883,"4-(Dipropylamino)-3,5-dinitrobenzenesulfonamide                                                                                                                                                                                                              "
104201,19044883,"Ryzelan                                                                                                                                                                                                                                                      "
104201,19044883,"Compound 67019                                                                                                                                                                                                                                               "
104201,19044883,"Oryzalin                                                                                                                                                                                                                                                     "
104201,19044883,"Sulfanilamide, 3,5-dinitro-N(sup4),N(sup4)-dipropyl-                                                                                                                                                                                                         "
104201,19044883,"EL 119                                                                                                                                                                                                                                                       "
104201,19044883,"Rycelan                                                                                                                                                                                                                                                      "
104301,42576023,"Modown                                                                                                                                                                                                                                                       "
104301,42576023,"Benzoic acid, 5-(2,4-dichlorophenoxy)-2-nitro-, methyl ester                                                                                                                                                                                                 "
104301,42576023,"Methyl 5-(2,4-dichlorophenoxy)-2-nitrobenzoate                                                                                                                                                                                                               "
104301,42576023,"Bifenox                                                                                                                                                                                                                                                      "
104301,42576023,"MC-4379                                                                                                                                                                                                                                                      "
104401,4147517,"Sancap                                                                                                                                                                                                                                                       "
104401,4147517,"GS 16068                                                                                                                                                                                                                                                     "
104401,4147517,"2-(Ethylthio)-4,6-bis(isopropylamino)-s-triazine                                                                                                                                                                                                             "
104401,4147517,"Dipropetryn                                                                                                                                                                                                                                                  "
104401,4147517,"Dipropetryn ( 2-(ethylthio)-4,6-bis(isopropylamino)-s-triazine )                                                                                                                                                                                             "
104501,53558251,"Urea, N-(4-nitrophenyl)-N'-(3-pyridinylmethyl)-                                                                                                                                                                                                              "
104501,53558251,"N-(4-Nitrophenyl)-N'-(3-pyridinylmethyl)urea                                                                                                                                                                                                                 "
104501,53558251,"N-3-Pyridylmethyl-N'-p-Nitrophenylurea                                                                                                                                                                                                                       "
104501,53558251,"RH 787                                                                                                                                                                                                                                                       "
104501,53558251,"PMP-787                                                                                                                                                                                                                                                      "
104501,53558251,"DLP-787                                                                                                                                                                                                                                                      "
104501,53558251,"1-(4-Nitrophenyl)-3-(3-pyridylmethyl)urea                                                                                                                                                                                                                    "
104501,53558251,"Pyrinuron                                                                                                                                                                                                                                                    "
104501,53558251,"Vacor                                                                                                                                                                                                                                                        "
104501,53558251,"Pyriminil                                                                                                                                                                                                                                                    "
104501,53558251,"Urea, N-(4-nitrophenyl)-N'-(3-pyridinylmethyl)-                                                                                                                                                                                                              "
104501,53558251,"Vacor                                                                                                                                                                                                                                                        "
104601,13556086,"Fenbutatin-oxide                                                                                                                                                                                                                                             "
104601,13556086,"Fenbutatin-oxide                                                                                                                                                                                                                                             "
104601,13556086,"Hexakis(beta,beta-dimethylphenethyl)distannoxane                                                                                                                                                                                                             "
104601,13556086,"Di(tri(2,2-dimethyl-2-phenylethyl)tin)oxide                                                                                                                                                                                                                  "
104601,13556086,"Hexakis(2-methyl-2-phenylpropyl)distannoxane                                                                                                                                                                                                                 "
104601,13556086,"Fenbutatin-oxide                                                                                                                                                                                                                                             "
104601,13556086,"Neostanox                                                                                                                                                                                                                                                    "
104601,13556086,"Vendex                                                                                                                                                                                                                                                       "
104601,13556086,"SD 14114                                                                                                                                                                                                                                                     "
104601,13556086,"Torque                                                                                                                                                                                                                                                       "
104601,13356086,"Fenbutatin-oxide                                                                                                                                                                                                                                             "
104601,13356086,"Fenbutatin-oxide                                                                                                                                                                                                                                             "
104601,13356086,"Hexakis(beta,beta-dimethylphenethyl)distannoxane                                                                                                                                                                                                             "
104601,13356086,"Di(tri(2,2-dimethyl-2-phenylethyl)tin)oxide                                                                                                                                                                                                                  "
104601,13356086,"Hexakis(2-methyl-2-phenylpropyl)distannoxane                                                                                                                                                                                                                 "
104601,13356086,"Fenbutatin-oxide                                                                                                                                                                                                                                             "
104601,13356086,"Neostanox                                                                                                                                                                                                                                                    "
104601,13356086,"Vendex                                                                                                                                                                                                                                                       "
104601,13356086,"SD 14114                                                                                                                                                                                                                                                     "
104601,13356086,"Torque                                                                                                                                                                                                                                                       "
104701,51543987,"Carbamic acid, ((4-methyl-1,3-phenylene)bis(iminocarbonyl-1H-benzimidazole-1,2-diyl))bis-, dimethyl ester                                                                                                                                                    "
104701,51543987,"1-F 21 Fungicide                                                                                                                                                                                                                                             "
104701,51543987,"Carbamic acid, ((4-methyl-1,3-phenylene)bis(iminocarbonyl-1H-benzimidazole-1,2-diyl))bis-, dimethyl ester                                                                                                                                                    "
104701,51543987,"Dimethyl (4-methyl-1,3-phenylenebis(iminocarbonyl-1H-benzimidazole-1,2-diyl))biscarbamate                                                                                                                                                                    "
104801,13684565,"EP 475                                                                                                                                                                                                                                                       "
104801,13684565,"SN-475                                                                                                                                                                                                                                                       "
104801,13684565,"Betanex 70 WP                                                                                                                                                                                                                                                "
104801,13684565,"Betamix 70 WP                                                                                                                                                                                                                                                "
104801,13684565,"3-((Ethoxycarbonyl)amino)phenyl N-phenylcarbamate                                                                                                                                                                                                            "
104801,13684565,"Betanex                                                                                                                                                                                                                                                      "
104801,13684565,"Carbamic acid, N-phenyl-, 3-((ethoxycarbonyl)amino)phenyl ester                                                                                                                                                                                              "
104801,13684565,"Betanal-475 (contested)                                                                                                                                                                                                                                      "
104801,13684565,"Ethyl m-hydroxycarbanilate carbanilate                                                                                                                                                                                                                       "
104801,13684565,"SN-38107                                                                                                                                                                                                                                                     "
104801,13684565,"Desmedipham                                                                                                                                                                                                                                                  "
104901,2597037,"O,O-Dimethyl S-alpha-(ethoxycarbonyl)benzyl phosphorothiolothionate                                                                                                                                                                                          "
104901,2597037,"Cidial                                                                                                                                                                                                                                                       "
104901,2597037,"PAP                                                                                                                                                                                                                                                          "
104901,2597037,"Dimephenthoate                                                                                                                                                                                                                                               "
104901,2597037,"Ethyl alpha-((dimethoxyphosphinothioyl)thio)benzeneacetate                                                                                                                                                                                                   "
104901,2597037,"OMS 1075                                                                                                                                                                                                                                                     "
104901,2597037,"Phenthoate                                                                                                                                                                                                                                                   "
104901,2597037,"TH-346-I                                                                                                                                                                                                                                                     "
104901,2597037,"Phenthoate                                                                                                                                                                                                                                                   "
104901,2597037,"Phenthoate                                                                                                                                                                                                                                                   "
104901,2597037,"Aimsan                                                                                                                                                                                                                                                       "
104901,2597037,"Phosphorodithioic acid, O,O-dimethyl ester, S-ester with ethyl mercaptophenylacetate                                                                                                                                                                         "
104901,2597037,"S-Ethylmercaptophenylacetate-O,O-dimethylphosphorodithioate                                                                                                                                                                                                  "
104901,2597037,"O,O-Dimethyl-S-(alpha-ethoxycarbonylbenzyl) phosphorodithioate                                                                                                                                                                                               "
104901,2597037,"Dimethenthoate                                                                                                                                                                                                                                               "
104901,2597037,"Rogodial                                                                                                                                                                                                                                                     "
104901,2597037,"Bay 33051                                                                                                                                                                                                                                                    "
104901,2597037,"Acetic acid, (O,O-dimethyldithiophosphorylphenyl)-, ethyl ester                                                                                                                                                                                              "
104901,2597037,"Ethyl ester of O,O-dimethyldithiophosphoryl a-phenyl acetic acid                                                                                                                                                                                             "
104901,2597037,"Phosphorodithioic acid, O,O-dimethyl ester, S-ester with ethyl mercaptophenylacetate                                                                                                                                                                         "
104901,2597037,"Acetic acid, mercaptophenyl-, ethyl ester, S-ester with O,O-Dimethyl phosphorodithioate                                                                                                                                                                      "
104901,2597037,"Papthion                                                                                                                                                                                                                                                     "
104901,2597037,"Tanone                                                                                                                                                                                                                                                       "
104901,2597037,"S-(alpha-(Ethoxycarbonyl)benzyl) O,O-dimethyl phosphorodithioate                                                                                                                                                                                             "
104901,2597037,"Bay 18510                                                                                                                                                                                                                                                    "
104901,2597037,"ENT-27386                                                                                                                                                                                                                                                    "
104901,2597037,"Elsan                                                                                                                                                                                                                                                        "
104901,2597037,"S-2940                                                                                                                                                                                                                                                       "
105001,13071799,"S-((tert-Butylthio)methyl) O,O-diethyl phosphorodithioate                                                                                                                                                                                                    "
105001,13071799,"Terbufos                                                                                                                                                                                                                                                     "
105001,13071799,"S-(((1,1-Dimethylethyl)thio)methyl) O,O-diethyl phosphorodithioate                                                                                                                                                                                           "
105001,13071799,"ST 100                                                                                                                                                                                                                                                       "
105001,13071799,"AC 92100                                                                                                                                                                                                                                                     "
105001,13071799,"Counter                                                                                                                                                                                                                                                      "
105001,13071799,"Contraven                                                                                                                                                                                                                                                    "
105001,13071799,"Phosphorodithioic acid, O,O-diethyl-S-(((1,1-dimethylethyl)thio)methyl)- ester                                                                                                                                                                               "
105101,51609520,"Egg solids                                                                                                                                                                                                                                                   "
105101,51609520,"Putrescent whole egg solids                                                                                                                                                                                                                                  "
105101,51609520,"Lurtox                                                                                                                                                                                                                                                       "
105101,51609520,"MGK Fly Attractant                                                                                                                                                                                                                                           "
105101,51609520,"Lursect                                                                                                                                                                                                                                                      "
105120,95046405,"Lysophosphatidylethanolamines, egg yolk                                                                                                                                                                                                                      "
105120,95046405,"Lysophosphatidylethanolamine (LPE)                                                                                                                                                                                                                           "
105201,22781233,"Ficam Plus                                                                                                                                                                                                                                                   "
105201,22781233,"Ficam W                                                                                                                                                                                                                                                      "
105201,22781233,"Ficam D                                                                                                                                                                                                                                                      "
105201,22781233,"2,3-(Isopropylidenedioxy)phenyl N-methylcarbamate                                                                                                                                                                                                            "
