"pccode","casnum","pcname"
481800,93801,"Butyric acid, 4-(2,4,5-trichlorophenoxy)-                                                                                                                                                                                                                    "
481800,93801,"Butanoic acid, 4-(2,4,5-trichlorophenoxy)-                                                                                                                                                                                                                   "
481900,69633041,"2-(2,4,5-Trichlorophenoxy)ethyl hydrogen sulfate                                                                                                                                                                                                             "
481900,69633041,"Ethanol, 2-(2,4,5-trichlorophenoxy)-, hydrogen sulfate                                                                                                                                                                                                       "
481900,69633041,"Ethanol, 2-(2,4,5-trichlorophenoxy)-, hydrogen sulfate                                                                                                                                                                                                       "
482100,106694,"1,2,6-Hexanetriol                                                                                                                                                                                                                                            "
482700,3278464,"Chloropon                                                                                                                                                                                                                                                    "
482700,3278464,"Chloropon                                                                                                                                                                                                                                                    "
482700,3278464,"Propanoic acid, 2,2,3-trichloro-                                                                                                                                                                                                                             "
482700,3278464,"2,2,3-Trichloropropionic acid                                                                                                                                                                                                                                "
482800,1970407,"4-Hydroxy-2,3,5-trichloropyridine                                                                                                                                                                                                                            "
482800,1970407,"Daxtron                                                                                                                                                                                                                                                      "
482800,1970407,"Pyriclor                                                                                                                                                                                                                                                     "
482800,1970407,"2,3,5-Trichloro-4-pyridinol                                                                                                                                                                                                                                  "
482900,20302549,"2,3,5-Trichloro-4-pyridinol, potassium salt                                                                                                                                                                                                                  "
482900,20302549,"Pyriclor, potassium salt                                                                                                                                                                                                                                     "
482900,20302549,"Daxtron, potassium salt                                                                                                                                                                                                                                      "
483300,7076633,"Tricopper dichloride dimethyldithiocarbamate                                                                                                                                                                                                                 "
483300,7076633,"Copper, (dimethyldithiocarbamato)-, compd. with CuCl (1:2)                                                                                                                                                                                                   "
483300,7076633,"Cuprobam                                                                                                                                                                                                                                                     "
483300,7076633,"Carbamodithioic acid, dimethyl-, copper complex                                                                                                                                                                                                              "
483300,7076633,"Copper, (dimethyldithiocarbamato)-, compd. with CuCl (1:2)                                                                                                                                                                                                   "
483300,7076633,"Copper, (dimethyldithiocarbamato)-, compd. with CuCl (1:2)                                                                                                                                                                                                   "
484600,41083118,"(1H-1,2,4-Triazolyl)tricyclohexylstannane                                                                                                                                                                                                                    "
484600,41083118,"Tricyclohexyl(1,2,4-triazol-1-yl)tin                                                                                                                                                                                                                         "
484600,41083118,"Tricyclotin                                                                                                                                                                                                                                                  "
484600,41083118,"Azocyclotin                                                                                                                                                                                                                                                  "
484600,41083118,"Bay BUE 1452                                                                                                                                                                                                                                                 "
484600,41083118,"1-(Tricyclohexylstannyl)-1H-1,2,4-triazole                                                                                                                                                                                                                   "
484600,41083118,"1H-1,2,4-Triazole, 1-(tricyclohexylstannyl)-                                                                                                                                                                                                                 "
484600,41083118,"Stannane, (1H-1,2,4,-triazol-1-yl)tricyclohexyl-                                                                                                                                                                                                             "
484600,41083118,"Tricyclotin                                                                                                                                                                                                                                                  "
484600,41083118,"Peropal                                                                                                                                                                                                                                                      "
484600,41083118,"Azocyclotin                                                                                                                                                                                                                                                  "
486300,41096462,"ZR 512                                                                                                                                                                                                                                                       "
486300,41096462,"ENT 70459                                                                                                                                                                                                                                                    "
486300,41096462,"Altozar                                                                                                                                                                                                                                                      "
486300,41096462,"Ethyl (2E,4E)-3,7,11-trimethyl-2,4-dodecadienoate                                                                                                                                                                                                            "
486300,41096462,"Entocone                                                                                                                                                                                                                                                     "
486300,41096462,"Hydroprene                                                                                                                                                                                                                                                   "
486300,41096462,"Ethyl (2E,4E)-3,7,11-trimethyldodeca-2-4-dienoate                                                                                                                                                                                                            "
486300,41096462,"(2E,4E)-Hydroprene                                                                                                                                                                                                                                           "
486300,41096462,"Ethyl (E,E)-3,7,11-trimethyl-2,4-dodecadienoate                                                                                                                                                                                                              "
486300,41096462,"2,4-Dodecadienoic acid, 3,7,11-trimethyl-, ethyl ester, (E,E)-                                                                                                                                                                                               "
486300,65733188,"ZR 512                                                                                                                                                                                                                                                       "
486300,65733188,"ENT 70459                                                                                                                                                                                                                                                    "
486300,65733188,"Altozar                                                                                                                                                                                                                                                      "
486300,65733188,"Ethyl (2E,4E)-3,7,11-trimethyl-2,4-dodecadienoate                                                                                                                                                                                                            "
486300,65733188,"Entocone                                                                                                                                                                                                                                                     "
486300,65733188,"Hydroprene                                                                                                                                                                                                                                                   "
486300,65733188,"Ethyl (2E,4E)-3,7,11-trimethyldodeca-2-4-dienoate                                                                                                                                                                                                            "
486300,65733188,"(2E,4E)-Hydroprene                                                                                                                                                                                                                                           "
486300,65733188,"Ethyl (E,E)-3,7,11-trimethyl-2,4-dodecadienoate                                                                                                                                                                                                              "
486300,65733188,"2,4-Dodecadienoic acid, 3,7,11-trimethyl-, ethyl ester, (E,E)-                                                                                                                                                                                               "
486400,68309342,"2-Alkyl*-1-benzyl-1-(2-hydroxyethyl)-2-imidazolinium chloride *(100% C11-C17)                                                                                                                                                                                "
486400,68309342,"1-(2-Hydroxyethyl)-2-alkyl*-1-benzyl-2-imidazolinium chloride *(100% C11-C17)                                                                                                                                                                                "
487300,4489310,"Oxamic acid, (5-bromo-1,6-dihydro-6-oxo-1-phenyl-4-pyradizinyl)-, compd. with 2-(dimethylamino)ethanol (1:1)                                                                                                                                                 "
487300,4489310,"Oxamic acid, (5-bromo-1,6-dihydro-6-oxo-1-phenyl-4-pyradizinyl)-, compd. with 2-(dimethylamino)ethanol (1:1)                                                                                                                                                 "
487300,4489310,"Oxapyrazon(e)                                                                                                                                                                                                                                                "
487300,4489310,"5-Bromo-1,6-dihydro-6-oxo-1-phenyl-4-pyridazinyl)oxamate                                                                                                                                                                                                     "
487300,4489310,"(2-Hydroxyethyl)dimethylammonium (5-bromo-6-oxo-1-phenylpyridazin-4-yl)oxamate                                                                                                                                                                               "
487300,25316578,"Oxamic acid, (5-bromo-1,6-dihydro-6-oxo-1-phenyl-4-pyradizinyl)-, compd. with 2-(dimethylamino)ethanol (1:1)                                                                                                                                                 "
487300,25316578,"Oxamic acid, (5-bromo-1,6-dihydro-6-oxo-1-phenyl-4-pyradizinyl)-, compd. with 2-(dimethylamino)ethanol (1:1)                                                                                                                                                 "
487300,25316578,"Oxapyrazon(e)                                                                                                                                                                                                                                                "
487300,25316578,"5-Bromo-1,6-dihydro-6-oxo-1-phenyl-4-pyridazinyl)oxamate                                                                                                                                                                                                     "
487300,25316578,"(2-Hydroxyethyl)dimethylammonium (5-bromo-6-oxo-1-phenylpyridazin-4-yl)oxamate                                                                                                                                                                               "
488300,69633052,"2-Tridecanone, 1,1,1-trichloro-                                                                                                                                                                                                                              "
488300,69633052,"2-Tridecanone, 1,1,1-trichloro-                                                                                                                                                                                                                              "
488300,69633052,"Polychloromethyl undecyl ketone                                                                                                                                                                                                                              "
488300,69633052,"TD-227                                                                                                                                                                                                                                                       "
488300,69633052,"1,1,1-Trichloro-2-tridecanone                                                                                                                                                                                                                                "
489200,109831,"N-Methyl-2-aminoethanol                                                                                                                                                                                                                                      "
489200,109831,"Ethanol, 2-(methylamino)-                                                                                                                                                                                                                                    "
489200,109831,"2-(Methylamino)ethanol                                                                                                                                                                                                                                       "
489200,109831,"Hydroxyethylmethyleneimine                                                                                                                                                                                                                                   "
489200,109831,"Amietol M11                                                                                                                                                                                                                                                  "
489200,109831,"Ethanol, 2-(methylamino)-                                                                                                                                                                                                                                    "
489200,109831,"Ethanol, 2-(methylamino)-                                                                                                                                                                                                                                    "
489200,109831,"Methylethanolamine                                                                                                                                                                                                                                           "
489200,109831,"Ethanol, 2-(methylamino)-                                                                                                                                                                                                                                    "
492200,3452979,"Nonylol                                                                                                                                                                                                                                                      "
492200,3452979,"1-Hexanol, 3,5,5-trimethyl-                                                                                                                                                                                                                                  "
492200,3452979,"1-Hexanol, 3,5,5-trimethyl-                                                                                                                                                                                                                                  "
492200,3452979,"3,5,5-Trimethylhexyl alcohol                                                                                                                                                                                                                                 "
492200,3452979,"1-Hexanol, 3,5,5-trimethyl-                                                                                                                                                                                                                                  "
492200,3452979,"i-Nonyl alcohol                                                                                                                                                                                                                                              "
492200,3452979,"1-Hexanol, 3,5,5-trimethyl-                                                                                                                                                                                                                                  "
492200,3452979,"1-Hexanol, 3,5,5-trimethyl-                                                                                                                                                                                                                                  "
492200,3452979,"3,5,5-Trimethyl-1-hexanol                                                                                                                                                                                                                                    "
494300,69653696,"(3-Hydroxy-2-methoxypropyl)mercuric acetate                                                                                                                                                                                                                  "
494300,69653696,"1-Propanol, 3-(acetoxymercuri)-2-methoxy-                                                                                                                                                                                                                    "
494300,69653696,"Mercury, (acetato-O)(3-hydroxy-2-methoxypropyl-C1-O3)-                                                                                                                                                                                                       "
494300,69653696,"1-Propanol, 3-(acetoxymercuri)-2-methoxy-                                                                                                                                                                                                                    "
494300,69653696,"Mercury, (acetato-O)(3-hydroxy-2-methoxypropyl-C1-O3)-                                                                                                                                                                                                       "
494600,42757926,"Nuosept 77                                                                                                                                                                                                                                                   "
494600,42757926,"1H-Indazole-1-methanol, 5,7-dichloro-                                                                                                                                                                                                                        "
494600,42757926,"N-Hydroxymethyldichloroindazole                                                                                                                                                                                                                              "
494600,42757926,"1-Hydroxymethyl-5,7-dichloroindazole                                                                                                                                                                                                                         "
494600,42757926,"1H-Indazole-1-methanol, 5,7-dichloro-                                                                                                                                                                                                                        "
494600,42757926,"5,5-Dichloro-1-(hydroxymethyl)indazole                                                                                                                                                                                                                       "
495200,1491414,"Use code no. 204100                                                                                                                                                                                                                                          "
496100,5836293,"Coumarin, 4-hydroxy-3-(1,2,3,4-tetrahydro-1-naphthyl)-                                                                                                                                                                                                       "
496100,5836293,"Endox                                                                                                                                                                                                                                                        "
496100,5836293,"4-Hydroxy-3-(1,2,3,4-tetrahydro-1-naphthyl)coumarin                                                                                                                                                                                                          "
496100,5836293,"Bay 25634                                                                                                                                                                                                                                                    "
496100,5836293,"2H-1-Benzopyran-2-one, 4-hydroxy-3-(1,2,3,4-tetrahydro-1-naphthalenyl)-                                                                                                                                                                                      "
496100,5836293,"Coumatetralyl                                                                                                                                                                                                                                                "
496100,5836293,"2H-1-Benzopyran-2-one, 4-hydroxy-3-(1,2,3,4-tetrahydro-1-naphthalenyl)-                                                                                                                                                                                      "
496200,40596803,"Ethyl (2E,4E)-11-methoxy-3,7,11-trimethyl-2,4-dodecadienethiolate                                                                                                                                                                                            "
496200,40596803,"Altorick                                                                                                                                                                                                                                                     "
496200,40596803,"ZR-619                                                                                                                                                                                                                                                       "
496200,40596803,"2,4-Dodecadienethioic acid, 11-methoxy-3,7,11-trimethyl-, S-ethyl ester, (E,E)-                                                                                                                                                                              "
496200,40596803,"S-Ethyl (E,E)-11-methoxy-3,7-11-trimethyl-2,4-dodecadienethioate                                                                                                                                                                                             "
496200,40596803,"Ethyl (2E,4E)-11-methoxy-3,7,11-trimethyl-2,4-dodecadienethiolate                                                                                                                                                                                            "
496200,40596803,"Triprene                                                                                                                                                                                                                                                     "
496200,40596803,"ENT 70513                                                                                                                                                                                                                                                    "
496300,23267585,"1-(8-Hydroxy-5-quinolinyl)ethonone sulfate (2:1) salt                                                                                                                                                                                                        "
496300,23267585,"Ketone, 8-hydroxy-5-quinolyl methyl, sulfate (salt)                                                                                                                                                                                                          "
496300,23267585,"Ketone, 8-hydroxy-5-quinolyl methyl, sulfate (salt)                                                                                                                                                                                                          "
496300,23267585,"Ethanone, 1-(8-hydroxy-5-quinolinyl)-, sulfate (salt)                                                                                                                                                                                                        "
496300,23267585,"5-Acetyl-8-hydroxyquinoline sulfate                                                                                                                                                                                                                          "
496300,23267585,"Geigy 20072                                                                                                                                                                                                                                                  "
496300,23267585,"Ethanone, 1-(8-hydroxy-5-quinolinyl)-, sulfate (salt)                                                                                                                                                                                                        "
496300,23267585,"5-Aceto-8-hydroxyquinoline sulfate                                                                                                                                                                                                                           "
496400,14332219,"Hypoiodous acid                                                                                                                                                                                                                                              "
496500,639587,"Fentin chloride                                                                                                                                                                                                                                              "
496500,639587,"Tinmate                                                                                                                                                                                                                                                      "
496500,639587,"General Chemicals 8993                                                                                                                                                                                                                                       "
496500,639587,"Triphenylchlorostannane                                                                                                                                                                                                                                      "
496500,639587,"Triphenylchlorotin                                                                                                                                                                                                                                           "
496500,639587,"Chlorotriphenylstannane                                                                                                                                                                                                                                      "
496500,639587,"Chlorotriphenyltin                                                                                                                                                                                                                                           "
496500,639587,"TPTC                                                                                                                                                                                                                                                         "
496500,639587,"HOE 2872                                                                                                                                                                                                                                                     "
496500,639587,"LS 4442                                                                                                                                                                                                                                                      "
496500,639587,"Fentin chloride                                                                                                                                                                                                                                              "
496500,639587,"Triphenyltin chloride                                                                                                                                                                                                                                        "
496500,639587,"Stannane, chlorotriphenyl-                                                                                                                                                                                                                                   "
496500,639587,"Brestanol                                                                                                                                                                                                                                                    "
496700,900958,"Fentin acetate                                                                                                                                                                                                                                               "
496700,900958,"Stannane, acetoxytriphenyl-                                                                                                                                                                                                                                  "
496700,900958,"Fentin acetate                                                                                                                                                                                                                                               "
496700,900958,"Fentin acetate                                                                                                                                                                                                                                               "
496700,900958,"Brestan                                                                                                                                                                                                                                                      "
496700,900958,"Triphenyltin acetate                                                                                                                                                                                                                                         "
496900,379522,"Use code no. 083602                                                                                                                                                                                                                                          "
498200,13516273,"1,17-Diguanidino-9-azaheptadecane                                                                                                                                                                                                                            "
498200,13516273,"Iminoctadine                                                                                                                                                                                                                                                 "
498200,13516273,"Guanidine, N,N""'-(iminodi-8,1-octanediyl)bis-                                                                                                                                                                                                                "
498200,13516273,"Guanidine, N,N""'-(iminodi-8,1-octanediyl)bis-                                                                                                                                                                                                                "
498200,13516273,"1,1'-(Iminobis(octamethylene)diguanidine                                                                                                                                                                                                                     "
498200,13516273,"Bis(8-guanidinooctyl)amine                                                                                                                                                                                                                                   "
498300,1420060,"Morpholine, 4-(triphenylmethyl)-                                                                                                                                                                                                                             "
498300,1420060,"4-Tritylmorpholine                                                                                                                                                                                                                                           "
498300,1420060,"N-Tritylmorpholine                                                                                                                                                                                                                                           "
498300,1420060,"WL-8008                                                                                                                                                                                                                                                      "
498300,1420060,"Trifenmorph                                                                                                                                                                                                                                                  "
498300,1420060,"Frescon                                                                                                                                                                                                                                                      "
498300,1420060,"Morpholine, 4-(triphenylmethyl)-                                                                                                                                                                                                                             "
499200,68187768,"Use code no. 079093                                                                                                                                                                                                                                          "
500740,8006904,"Essential oils, peppermint                                                                                                                                                                                                                                   "
500740,8006904,"Oil of peppermint                                                                                                                                                                                                                                            "
500740,8006904,"Peppermint leaf oil                                                                                                                                                                                                                                          "
500740,8006904,"Essential peppermint oil                                                                                                                                                                                                                                     "
500740,8006904,"Oils, essential, peppermint                                                                                                                                                                                                                                  "
500740,8006904,"Essential oils, Mentha piperita                                                                                                                                                                                                                              "
